"","gene","clone_id","AASA_fold_clone","AASA_fdr_clone","log2FoldChange","fdr"
"10567","MAGI1","SB03020A2E09.f1",0.765335278,0.016617638,-0.38583619290957,1.77943070597102
"10568","MAGI1","SB03020A1C12.f1",1.167333921,0.173626844,0.22321730934121,0.760383128815037
"10569","KBTBD12","SB03013A2F03.f1",0.764021675,0.052773616,-0.388314527344346,1.27758314734185
"10570","CHL1","SB02035B2A09.f1",1.066698161,0.69232509,0.0931520006862455,0.159689929184312
"10571","CHL1","SB03026B1G06.f1",1.01875776,0.871537644,0.026811048566664,0.0597138498294871
"10572","CHL1","SB03035B1H01.f1",1.347387882,0.060273796,0.430165229332353,1.21987145611896
"10573","LOC115496993","SB02006B1H05.f1",0.992373669,0.961356438,-0.0110446386847154,0.0171155609725551
"10574","LOC115496993","SB010022000C06",1.08725669,0.417158304,0.12069258587729,0.379699106879433
"10575","TSEN2","SB03021B2G12.f1",0.99383672,0.959324646,-0.00891924772340609,0.0180343979314582
"10576","MKRN2","SB03001B1F07.f1",0.923171421,0.493543921,-0.115329532320525,0.306674192945352
"10577","MKRN2","SB03026B1G06.f1",1.01875776,0.871537644,0.026811048566664,0.0597138498294871
"10578","GRM7","SB03026B2C09.f1",1.023562323,0.836020377,0.0335989483267842,0.0777831370217403
"10579","MBD4","SB02007B1E09.f1",1.037447536,0.83814506,0.0530383808292843,0.0766808103607153
"10580","MBD4","SB02030A2D09.f1",0.921989616,0.398150105,-0.117177592638027,0.399953165405729
"10581","RRP9","SB02029A2E04.f1",0.866315995,0.252982098,-0.207034740529159,0.596910210108348
"10582","LOC100222277","SB02004A2E12.f1",0.753431947,0.00182054,-0.408450887190975,2.73979977452271
"10583","IRAK2","SB02037B1G05.f1",1.087384923,0.487426866,0.120862729879214,0.312090537042979
"10584","ERC2","SB03028B2A04.f1",1.130694001,0.353396213,0.177208546506436,0.451738108711584
"10585","AGPAT3","SB02004A2F08.f1",0.998414315,0.99053248,-0.00228947555953992,0.00413127918298022
"10586","AGPAT3","SB02008A2G01.f1",1.072295219,0.351668385,0.100702156124085,0.45386667301715
"10587","AGPAT3","SB03033A2B06.f1",0.992313231,0.965873239,-0.0111325050407721,0.015079866560845
"10588","LOC100218261","SB02026B1E08.f1",1.089378798,0.337873882,0.123505694158156,0.471245378339564
"10589","LOC100218261","SB03002B2E12.f1",0.910823192,0.391323273,-0.134757068062139,0.407464322723095
"10590","PDXK","SB02004B2B07.f1",1.058973073,0.660288799,0.0826659057199964,0.180266069944545
"10591","PDXK","SB02047B1D03.f1",0.994107713,0.96358781,-0.00852591654860327,0.0161087027409636
"10592","PDXK","SB03014B2H11.f1",1.131274598,0.763367097,0.177949161943291,0.11726656314418
"10593","PDXK","SB03035B1A03.f1",1.03377857,0.804593675,0.0479272009590704,0.0944233857883653
"10594","LOC100218261","SB02012B1E11.f1",1.063786502,0.368717134,0.0892086363539002,0.433306680596333
"10595","APPL1","SB02031A1C03.f1",1.157390722,0.099502839,0.210875984179995,1.00216452785282
"10596","APPL1","SB03012A2D02.f1",1.212771061,0.44753164,0.278307233613477,0.349176255115318
"10597","RRP1B","SB02033A1G03.f1",1.102589248,0.165199789,0.140895438037479,0.781990511714149
"10598","ARF4","SB02016B1A12.f1",0.976438222,0.860418503,-0.0343993253617229,0.065290258832698
"10599","ARF4","SB02018B1G04.f1",0.859016897,0.009131895,-0.219241585201909,2.03943909074102
"10600","ARF4","SB03018A2G04.f1",0.841803069,0.035519789,-0.248445325499426,1.44952962274726
"10601","EDEM1","SB03018B2A03.f1",1.028443795,0.81618575,0.0404629519664466,0.088210991957249
"10602","ARL8B","SB02007A1G04.f1",1.077167964,0.518304404,0.107243228467253,0.285415100971828
"10603","ARL8B","SB02046A1F06.f1",0.953739076,0.572644469,-0.0683334672818801,0.242114929644092
"10604","ARL8B","SB03026B1F03.f1",0.939819689,0.552497781,-0.0895441027121594,0.257669461898762
"10605","ARL8B","SB03030A2H02.f1",1.000873292,0.991453644,0.00125934423002794,0.00372758667868977
"10606","ATXN7","SB010010000G07",1.346505178,0.037955637,0.429219777749394,1.42072371552097
"10607","PLXNA1","SB02037A2H01.f1",1.061262565,0.41013715,0.0857816349145935,0.387070890772807
"10608","PLXNA1","SB03022A1D06.f1",1.191000798,0.064771633,0.25217437984372,1.18861515352587
"10609","PLXNA1","SB03049A1B08.f1",1.23325957,0.072050995,0.302476482579089,1.1423600173479
"10610","IP6K2","SB02036A2A12.f1",0.905096224,0.338212333,-0.143856916494803,0.470810559789172
"10611","IP6K2","SB02030B2D06.f1",0.755845665,9.3527e-05,-0.403836412120546,4.02906299599074
"10612","PTPRG","SB03006A1G01.f1",1.006415458,0.959727921,0.0092259865196988,0.017851870247976
"10613","PTPRG","SB03028A1A05.f1",1.052559903,0.593562102,0.0739023418919392,0.22653383585858
"10614","FHIT","SB03010B2H01.f1",0.801668814,0.070967266,-0.318921742347874,1.14894192555855
"10615","RPN1","SB02042A2E06.f1",0.883533846,0.12929874,-0.178642692967206,0.888405707244227
"10616","RPN1","SB03046B1H10.f1",0.852958512,0.132092894,-0.229452524489751,0.879120544835101
"10617","RPN1","SB03048B2E08.f1",0.832631261,0.110803934,-0.264250369650854,0.955444820075443
"10618","RAB7A","SB02011B1D11.f1",0.768650546,0.041109285,-0.379600244604503,1.38606007669216
"10619","SLC6A8","SB03012B2B12.f1",0.91287957,0.504973479,-0.13150354708059,0.296731430250463
"10620","CNTN4","SB02022B1C05.f1",0.951764679,0.416561333,-0.071323179343643,0.380321045583905
"10621","CNTN4","SB03010A2A05.f1",1.151641871,0.136535556,0.203692147978829,0.864754236800633
"10622","CNTN4","SB03046B1D08.f1",1.067161673,0.504673397,0.0937787583238889,0.29698958775811
"10623","LOC100224931","SB03038B2H06.f1",0.983733469,0.879343572,-0.0236606076137235,0.0558414067573657
"10624","C12H3orf18","SB03031B1H10.f1",0.882800349,0.277918959,-0.179840894924944,0.556081825629138
"10625","SRGAP3","SB02008B1B07.f1",0.931897302,0.675093798,-0.101757120757766,0.170635881800469
"10626","SRGAP3","SB02030A2D10.f1",1.115217227,0.130445037,0.157324752111218,0.884572439710684
"10627","SRGAP3","SB03001B2H05.f1",0.716628525,0.000383356,-0.480702624521805,3.41639773510372
"10628","SRGAP3","SB03002A1F12.f1",0.955112826,0.502187999,-0.0662569283397997,0.299133670018861
"10629","LOC100231678","SB03002B1C02.f1",1.053951056,0.8430002,0.0758078718085245,0.0741723223398056
"10630","ISY1","SB02025A1C02.f1",1.000571055,0.99691846,0.000823623071913993,0.00134036206972854
"10631","ISY1","SB02045B1D08.f1",0.896854502,0.118906072,-0.157054141257963,0.924795967342939
"10632","RAB43","SB02022B2A01.f1",1.074335189,0.459791605,0.103444179601948,0.337438962460953
"10633","LOC100225076","SB03003A1C01.f1",1.122945977,0.512024157,0.167288523830311,0.290709548781376
"10634","IFT122","SB02032B2H03.f2",1.031884829,0.710632589,0.0452819572894927,0.148354880018182
"10635","IFT122","SB03023B2F10.f1",1.057032759,0.461175442,0.0800200886548335,0.336133827326715
"10636","PLXND1","SB03005B2A06.f1",1.009687419,0.874287512,0.0139087297535392,0.0583457248693261
"10637","FGD3","SB02028B2D08.f1",1.089412565,0.295112241,0.123550412054763,0.530012775967693
"10638","FGD3","SB03024B1F06.f1",1.062763065,0.476155961,0.0878199947520587,0.322250774363993
"10639","FGD3","SB02013A2B12.f1",1.135278272,0.114772468,0.183045964854138,0.940162279444169
"10640","RAD54L2","SB03012B1H07.f1",0.60945101,0.000145849,-0.714417838718899,3.83609654423145
"10641","PODXL2","SB02047A2E02.f1",0.754416548,0.029710337,-0.406566773254388,1.52709242202971
"10642","PODXL2","SB03042A2D07.f1",0.984528315,0.922763458,-0.0224953963048135,0.03490961213879
"10643","CACNA2D2","SB02035B2H06.f1",1.061497707,0.126913095,0.0861012548011788,0.896493564723016
"10644","CACNA2D2","SB02046A1A05.f1",1.044627527,0.345659857,0.0629886258083968,0.461351054058069
"10645","RNF123","SB02048B1B03.f1",0.968561247,0.540258391,-0.0460848143093616,0.267398479166243
"10646","IP6K1","SB02006A1H10.f1",0.993718417,0.927336386,-0.00909099153915907,0.0327626994222549
"10647","IP6K1","SB02036B2D07.f1",0.971562162,0.701614752,-0.0416217903375614,0.153901288164189
"10648","UBA7","SB03027B2F06.f1",1.084769992,0.568960574,0.117389174855718,0.244917826904541
"10649","AMT","SB03032B1F01.f1",1.059630248,0.536535727,0.0835609323014306,0.270401353805486
"10650","AMT","SB03041B2B05.f1",0.779544255,0.076830262,-0.359297167337353,1.11446768581542
"10651","BSN","SB02024A1C05.f1",0.967784205,0.781504305,-0.0472427013991682,0.107068625280629
"10652","BSN","SB03024B2D08.f1",0.960663316,0.422322094,-0.057897197129329,0.374356197639058
"10653","WDR4","SB03044A1F05.f1",0.9384765,0.522731827,-0.0916074753058392,0.281721056684963
"10654","WDR4","SB03041A1B10.f1",0.930434631,0.644131013,-0.10402329962164,0.191025790348015
"10655","WDR4","SB03049B1E11.f1",0.893821585,0.488109304,-0.161941209925701,0.311482914045283
"10656","LOC100219182","SB02043A1F02.f1",0.940289935,0.591624064,-0.0888224197021002,0.227954169614516
"10657","LOC100219182","SB02045B2C12.f1",0.880899084,0.200781541,-0.182951341748368,0.697276216877308
"10658","ATP2B2","SB010024000E09",1.276839007,0.033217784,0.352576631191895,1.47862934324743
"10659","ATP2B2","SB03040B1E10.f1",1.542261344,0.000140795,0.625047257954191,3.85141276785702
"10660","ATP2B2","SB02006A1G12.f1",1.473675099,0.000554112,0.55941848866063,3.25640244453897
"10661","ATP2B2","SB02042A1F08.f1",1.433442327,0.001971395,0.519483860473175,2.70522634927043
"10662","NDUFV3","SB03036B2E02.f1",0.786388024,0.014653419,-0.346686744021905,1.83406103199288
"10663","PTPDC1","SB03051A2C07.f1",1.063947365,0.532439728,0.0894267804144937,0.273729547097681
"10664","CPLX2","SB03024A2B05.f1",0.870123359,0.084575436,-0.20070814587838,1.07275575467618
"10665","CPLX2","SB03039B2B06.f1",0.911405271,0.232633825,-0.133835380653211,0.633327138520582
"10666","FSTL4","SB02012A1F09.f1",1.321845039,0.027885724,0.402553058411514,1.5546180753925
"10667","MAML1","SB02004A2H01.f1",1.188893564,0.02918932,0.249619563222611,1.53477602230173
"10668","RASGEF1C","SB02020B1C06.f1",1.254151522,0.071264857,0.326711659808393,1.14712458197917
"10669","RASGEF1C","SB03025A2E10.f2",1.104715706,0.41378911,0.143675145802617,0.383220943175219
"10670","LOC100229528","SB02013A2B10.f1",1.481448115,0.043693738,0.567008099439258,1.35958079980106
"10671","NSD1","SB010015000F02",1.264356391,0.252982098,0.338403181122987,0.596910210108348
"10672","NSD1","SB03044B2F07.f1",1.075993467,0.580026424,0.105669318456512,0.236552221030189
"10673","NSD1","SB03035A1C03.f1",0.903362714,0.391360646,-0.146622726648141,0.40742284777442
"10674","ABCG1","SB02023B2G09.f1",1.010110932,0.917999897,0.0145137407572404,0.0371573675267904
"10675","ABCG1","SB03017B2A07.f1",1.113405287,0.351597336,0.154978838963565,0.453954424169605
"10676","ABCG1","SB03021A1B12.f1",1.053745395,0.718579146,0.0755263264222283,0.143525390677909
"10677","RAB24","SB03006B2H07.f1",0.875265637,0.264921022,-0.192207163631085,0.57688357822086
"10678","FBXW11","SB02006A2C08.f1",1.146209961,0.152781995,0.196871338988812,0.815927823331545
"10679","FBXW11","SB02022A1D12.f1",1.051677432,0.580396349,0.0726922724868479,0.236275328167693
"10680","FBXW11","SB02027B1C11.f1",1.240131505,0.007050338,0.310493113799122,2.1517900620134
"10681","SAP30L","SB02040B2E06.f1",0.758285955,0.045374134,-0.399186093372716,1.34319165071859
"10682","SAP30L","SB02044B1F03.f1",1.070133918,0.469182496,0.0977913487246933,0.328658198671626
"10683","ZBTB21","SB03041B2A03.f1",1.056271672,0.533406004,0.0789809421201937,0.272942100214582
"10684","KDM3B","SB03025B1H10.f2",1.024851159,0.841795923,0.0354143997162839,0.0747931819651531
"10685","KDM3B","SB03029A1H08.f1",1.092475843,0.329507986,0.127601378975835,0.482134055322769
"10686","TBC1D9B","SB02005B1G07.f1",1.231649155,0.177741064,0.300591351465486,0.750212224370598
"10687","HMGXB3","SB03026A1A12.f1",1.08173298,0.255447116,0.113344421556877,0.592698996142243
"10688","C13H5orf24","SB02007A2G07.f1",1.078973752,0.328098955,0.109659769070571,0.483995152846065
"10689","C13H5orf24","SB03013B2F11.f1",0.839638212,0.227393002,-0.252160269600271,0.643222904817806
"10690","C13H5orf24","SB03049A1H03.f1",0.99238265,0.92047493,-0.0110315823270776,0.0359880354173583
"10691","RELL2","SB03019B1E11.f1",0.996795588,0.944348561,-0.00463041214403408,0.0248676771230317
"10692","IK","SB03008A2B10.f1",0.939113668,0.205824477,-0.0906283061934667,0.686502979457327
"10693","IK","SB03037A2A02.f1",0.945860198,0.373087765,-0.0803011317844223,0.428188992932132
"10694","LOC100223308","SB02004B2H01.f1",0.9861466,0.897201957,-0.0201259621061359,0.0471097877937353
"10695","TCOF1","SB03010A1A05.f1",1.297687338,0.018193842,0.375942825360825,1.74007558113377
"10696","TCOF1","SB03051B2E11.f1",0.922972685,0.329960686,-0.115640142355594,0.481537802153551
"10697","TCOF1","SB03049A2B06.f1",0.891571968,0.315048915,-0.165576837490173,0.501622011717238
"10698","MAT2B","SB03020B2C09.f1",1.063365707,0.345707864,0.0886378461066568,0.461290741218482
"10699","HSPA9","SB02017A2G05.f1",0.983941583,0.884972175,-0.023355430154108,0.0530703840297806
"10700","HSPA9","SB02048A2A12.f1",0.558814012,0.000140214,-0.839559898783026,3.85320862103987
"10701","CLK4","SB03043A1F07.f1",1.155964602,0.330519265,0.209097220242605,0.480803221687102
"10702","CLK4","SB03049A2A11.f1",1.098646835,0.321780118,0.135727699956486,0.492440793393112
"10703","HARS1","SB02008B2G04.f1",0.881813887,0.054850673,-0.181453897874418,1.26081803940389
"10704","ZMAT2","SB03047A1E07.f1",0.978308453,0.810852462,-0.0316386875288771,0.0910581602996568
"10705","UBE2D2","SB02014B2G11.f1",0.975168471,0.785264143,-0.0362766131737731,0.104984232998168
"10706","UBE2D2","SB03043A1D07.f1",0.992934943,0.939462136,-0.0102288992746721,0.0271207189776543
"10707","FBXL21P","SB02004A2F11.f1",1.064410285,0.706974353,0.0900543557647733,0.1505963408744
"10708","FBXL21P","SB02046A1B12.f1",1.066325749,0.700947628,0.0926482304767248,0.154314429565849
"10709","ETF1","SB03037A2G01.f1",1.198809603,0.031211805,0.261602545641626,1.50568111506191
"10710","SPARC","SB02036A1E09.f1",0.810350655,0.125750187,-0.303381768668156,0.900491360442948
"10711","SPARC","SB02047B2F01.f1",0.810796351,0.023606362,-0.302588498936584,1.62697093732042
"10712","SLU7","SB010020000H04",0.808193029,0.612596786,-0.307228187155278,0.21282528605724
"10713","PTTG1","SB02005A2A09.f1",0.809564141,0.088073105,-0.304782706469768,1.05515669242032
"10714","PTTG1","SB02019A2B03.f1",0.736266811,0.016753308,-0.441699424865219,1.77589942717631
"10715","DELE1","SB02040A2D01.f1",1.022073347,0.873912645,0.031498732044801,0.0585319766224689
"10716","DELE1","SB03001B2C03.f1",1.025667323,0.62540042,0.0365628661435503,0.203841831433954
"10717","TMPRSS2","SB03020A1H02.f1",1.164834647,0.34390795,0.220125173004753,0.463557784628047
"10718","LSM11","SB02020A1E11.f1",1.163904202,0.125394645,0.218972318566543,0.90172100973025
"10719","CAMLG","SB02032A1F12.f2",0.973359338,0.649227467,-0.0389555874694818,0.187603114671138
"10720","RARS1","SB03004A2H07.f1",0.927869926,0.463914167,-0.108005520426268,0.333562364803984
"10721","RARS1","SB03029A1B03.f1",0.812974512,0.061966489,-0.298717972584127,1.20784311012953
"10722","RARS1","SB03049B1G01.f1",0.932675939,0.571893333,-0.100552195384871,0.242684966328285
"10723","UBTD2","SB03016A2C05.f1",1.113031538,0.353537046,0.154494472348849,0.45156507117289
"10724","NME5","SB03006A2B02.f1",0.712416042,0.138863386,-0.489208091848628,0.857412249253834
"10725","NME5","SB02019B1F02.f1",0.715103471,0.081618569,-0.483776088942736,1.0882110238834
"10726","NME5","SB02018A1F10.f1",0.88177902,0.067723039,-0.18151094329323,1.16926356161867
"10727","LOC101233680","SB02035B1E06.f1",1.122597503,0.412696155,0.166840755421289,0.384369577330633
"10728","LOC101233680","SB03002A2E03.f1",1.029197829,0.792538668,0.0415203189524837,0.100979539344474
"10729","LOC101233680","SB03028A1C11.f1",1.172032678,0.195216513,0.229012794786878,0.709483448956934
"10730","CXXC5","SB02018B1B04.f1",1.174483371,0.293354763,0.232026287002157,0.532606856048896
"10731","BACE2","SB03047B1H10.f1",1.080619858,0.453841594,0.111859098992554,0.343095704094799
"10732","BACE2","SB03036B1D11.f1",0.773677754,0.004569753,-0.370195303080292,2.34010727337348
"10733","DPYSL3","SB03002B2D04.f1",1.010308304,0.939167552,0.0147956105805352,0.0272569206011278
"10734","DPYSL3","SB03044A1E09.f1",0.886467537,0.282301166,-0.173860295197861,0.549287328065195
"10735","PCBD2","SB02010B1C06.f1",0.885283817,0.505966953,-0.175788045639863,0.295877847979242
"10736","DSCAM","SB02012B1E05.f1",1.129389824,0.009086456,0.175543537555557,2.04160547208727
"10737","DSCAM","SB02037A1B07.f1",1.111370818,0.349716997,0.152340264098707,0.456283259529695
"10738","HTR4","SB02039B1D07.f1",0.713666002,0.003255626,-0.486679048638673,2.48736549182506
"10739","YIPF5","SB02037B1G06.f1",0.936347387,0.379087208,-0.0948842226402016,0.421260870252395
"10740","ABLIM3","SB03046B1B02.f1",0.970427928,0.554197806,-0.0433070244296404,0.256335197868077
"10741","CCNG1","SB010016000D10",0.846045154,0.172655694,-0.241193431880825,0.762819094511149
"10742","CCNG1","SB02004B1F01.f1",0.807187834,0.047482158,-0.309023664694997,1.32346955117081
"10743","ADAM19","SB03047B1F04.f1",0.969002264,0.715139815,-0.0454280584959669,0.145609042189248
"10744","TXNDC15","SB03037B1F05.f1",0.952248683,0.687923474,-0.0705897074053186,0.162459870874965
"10745","FLT4","SB02025B2F03.f1",0.832372729,0.363458945,-0.264698396009408,0.439544638359057
"10746","FLT4","SB03004A1G07.f1",1.054754714,0.606971848,0.076907535387769,0.216831451497697
"10747","LOC100218092","SB03043B2H05.f1",1.03959518,0.826892397,0.0560218499979558,0.0825510012449961
"10748","ZCCHC10","SB03044B1C05.f1",0.809633959,0.009087314,-0.304658291696274,2.04156446522235
"10749","STC2","SB010021000E06",0.895068024,0.625938101,-0.159930765406344,0.203468612034444
"10750","SIL1","SB03007A2A10.f1",0.931242771,0.5018245,-0.102770773655193,0.299448139444157
"10751","JADE2","SB02018B2B01.f1",1.406690937,0.059820393,0.492305389955956,1.22315073812565
"10752","JADE2","SB03037B1D11.f1",1.360680567,0.017678787,0.444328419895091,1.75254753668035
"10753","DUSP1","SB03036B2H05.f1",1.23417904,0.280160963,0.303551698688029,0.552592378453421
"10754","BOD1","SB03006A1A04.f1",0.911310328,0.073535792,-0.13398567705213,1.13350122575173
"10755","BOD1","SB03046A1F12.f1",0.866508491,0.001499651,-0.206714208325261,2.8240097985506
"10756","CYSTM1","SB02025B2G01.f1",0.864021121,0.055728477,-0.210861515381117,1.25392282558787
"10757","CYSTM1","SB03048B2F03.f1",0.891341687,0.230030805,-0.165949514268576,0.638214000740339
"10758","PCYOX1L","SB02010A2D05.f1",0.972356172,0.749406689,-0.0404432281180628,0.125282434830659
"10759","TENM2","SB010020000F09",1.317370471,0.010761476,0.39766111743548,1.96812815853083
"10760","HNRNPAB","SB02033B1D06.f1",0.984272539,0.863797149,-0.0228702506412536,0.0635882336939512
"10761","HNRNPAB","SB02030B1F04.f1",1.055183458,0.587586375,0.0774938529010808,0.230928283220311
"10762","HNRNPAB","SB02036B1G05.f1",0.896466974,0.389756029,-0.157677659952174,0.409207158137376
"10763","HNRNPAB","SB03040A1B06.f1",0.968186919,0.781639876,-0.0466424925511393,0.106993292834564
"10764","SFXN1","SB03022A1C12.f1",0.800772719,0.172350232,-0.320535270106359,0.763588127653469
