"seqid"	"start"	"end"	"strand"	"type"	"Name"	"Dbxref"	"gene"	"interval_start"	"interval_stop"
"NC_044215.2"	43876003	43892550	"+"	"gene"	"REST"	GeneID:100228357	"REST"	43874003	43892550
"NC_044215.2"	43948136	44144436	"-"	"gene"	"EPHA5"	GeneID:100227363	"EPHA5"	43948136	44146436
"NC_044215.2"	44626376	44646965	"+"	"gene"	"YTHDC1"	GeneID:100230176	"YTHDC1"	44624376	44646965
"NC_044215.2"	44789822	44846829	"+"	"gene"	"SLC20A2"	GeneID:100229214	"SLC20A2"	44787822	44846829
"NC_044215.2"	45606329	45684651	"+"	"gene"	"ELOVL6"	GeneID:100231220	"ELOVL6"	45604329	45684651
"NC_044215.2"	46358702	46362735	"-"	"gene"	"OSTC"	GeneID:100222627	"OSTC"	46358702	46364735
"NC_044215.2"	46365534	46539422	"-"	"gene"	"RPL34"	GeneID:100190103	"RPL34"	46365534	46541422
"NC_044215.2"	46621097	46639746	"-"	"gene"	"HADH"	GeneID:100231239	"HADH"	46621097	46641746
"NC_044215.2"	47539821	47611024	"-"	"gene"	"TET2"	GeneID:100228365	"TET2"	47539821	47613024
"NC_044215.2"	48141668	48149158	"-"	"gene"	"CISD2"	GeneID:105759200	"CISD2"	48141668	48151158
"NC_044215.2"	48995152	48997383	"+"	"gene"	"LOC100226437"	GeneID:100226437	"LOC100226437"	48993152	48997383
"NC_044215.2"	49027416	49032382	"+"	"gene"	"LAMTOR3"	GeneID:100190337	"LAMTOR3"	49025416	49032382
"NC_044215.2"	49162166	49166286	"+"	"gene"	"LOC100222320"	GeneID:100222320	"LOC100222320"	49160166	49166286
"NC_044215.2"	51181804	51860132	"-"	"gene"	"GRID2"	GeneID:100227368	"GRID2"	51181804	51862132
"NC_044215.2"	52953381	53073594	"+"	"gene"	"FAM13A"	GeneID:100225506	"FAM13A"	52951381	53073594
"NC_044215.2"	53134062	53135314	"+"	"gene"	"PYURF"	GeneID:115495042	"PYURF"	53132062	53135314
"NC_044215.2"	53134622	53135314	"+"	"gene"	"PIGY"	GeneID:100220147	"PIGY"	53132622	53135314
"NC_044215.2"	53981084	54471544	"-"	"gene"	"ADGRL3"	GeneID:100217771	"ADGRL3"	53981084	54473544
"NC_044215.2"	55481096	55503401	"-"	"gene"	"TMEM150C"	GeneID:100224501	"TMEM150C"	55481096	55505401
"NC_044215.2"	56586058	56619172	"-"	"gene"	"ANAPC10"	GeneID:101234150	"ANAPC10"	56586058	56621172
"NC_044215.2"	56617970	56635793	"+"	"gene"	"ABCE1"	GeneID:100232147	"ABCE1"	56615970	56635793
"NC_044215.2"	56812060	56817763	"+"	"gene"	"LOC115495057"	GeneID:115495057	"LOC115495057"	56810060	56817763
"NC_044215.2"	56970194	56976141	"+"	"gene"	"LSM6"	GeneID:100190106	"LSM6"	56968194	56976141
"NC_044215.2"	58829862	58986775	"-"	"gene"	"WDFY3"	GeneID:100230240	"WDFY3"	58829862	58988775
"NC_044215.2"	59223665	59250598	"-"	"gene"	"LOC105759192"	GeneID:105759192	"LOC105759192"	59223665	59252598
"NC_044215.2"	59252243	59254358	"-"	"gene"	"NDUFC1"	GeneID:100224832	"NDUFC1"	59252243	59256358
"NC_044215.2"	59326337	59347297	"-"	"gene"	"SETD7"	GeneID:100219994	"SETD7"	59326337	59349297
"NC_044215.2"	60748271	60767412	"-"	"gene"	"KLHL8"	GeneID:100227795	"KLHL8"	60748271	60769412
"NC_044215.2"	61011964	61014448	"+"	"gene"	"MRPS18C"	GeneID:101234194	"MRPS18C"	61009964	61014448
"NC_044215.2"	61014224	61020936	"-"	"gene"	"ABRAXAS1"	GeneID:100232555	"ABRAXAS1"	61014224	61022936
"NC_044215.2"	61386694	61415819	"+"	"gene"	"CDS1"	GeneID:100224838	"CDS1"	61384694	61415819
"NC_044215.2"	63377080	63387534	"-"	"gene"	"BBS12"	GeneID:100218166	"BBS12"	63377080	63389534
"NC_044215.2"	63572305	63605328	"+"	"gene"	"TRPC3"	GeneID:100225813	"TRPC3"	63570305	63605328
"NC_044215.2"	64249879	64251121	"+"	"gene"	"LOC101233937"	GeneID:101233937	"LOC101233937"	64247879	64251121
"NC_044215.2"	66135843	66156588	"-"	"gene"	"GTF2E2"	GeneID:100231029	"GTF2E2"	66135843	66158588
"NC_044215.2"	66147671	66153803	"+"	"gene"	"SMIM18"	GeneID:105759180	"SMIM18"	66145671	66153803
"NC_044215.2"	66788729	66794940	"-"	"gene"	"GRSF1"	GeneID:100228123	"GRSF1"	66788729	66796940
"NC_044215.2"	66866745	66983696	"+"	"gene"	"SLC4A4"	GeneID:100217496	"SLC4A4"	66864745	66983696
"NC_044215.2"	66982243	66988012	"-"	"gene"	"LOC121469956"	GeneID:121469956	"LOC121469956"	66982243	66990012
"NC_044215.2"	67204831	67227887	"-"	"gene"	"G3BP2"	GeneID:100226202	"G3BP2"	67204831	67229887
"NC_044216.2"	67604	82296	"+"	"gene"	"HTATSF1"	GeneID:100219228	"HTATSF1"	65604	82296
"NC_044216.2"	159298	174833	"-"	"gene"	"RBMX"	GeneID:100225951	"RBMX"	159298	176833
"NC_044216.2"	758028	810185	"-"	"gene"	"ATP11C"	GeneID:100223014	"ATP11C"	758028	812185
"NC_044216.2"	1511990	1694824	"-"	"gene"	"DIAPH2"	GeneID:100222066	"DIAPH2"	1511990	1696824
"NC_044216.2"	3504015	3540230	"-"	"gene"	"KLHL4"	GeneID:100228809	"KLHL4"	3504015	3542230
"NC_044216.2"	4876815	4885515	"+"	"gene"	"CHMP1B"	GeneID:100218471	"CHMP1B"	4874815	4885515
"NC_044216.2"	5140672	5144739	"+"	"gene"	"TAF9B"	GeneID:100231294	"TAF9B"	5138672	5144739
"NC_044216.2"	5163785	5166354	"+"	"gene"	"PDZD11"	GeneID:100190153	"PDZD11"	5161785	5166354
"NC_044216.2"	6300570	6340450	"-"	"gene"	"MSN"	GeneID:100218823	"MSN"	6300570	6342450
"NC_044216.2"	6537661	6542274	"+"	"gene"	"MMGT1"	GeneID:100225578	"MMGT1"	6535661	6542274
"NC_044216.2"	6551878	6591238	"-"	"gene"	"LOC100220752"	GeneID:100220752	"LOC100220752"	6551878	6593238
"NC_044216.2"	6651438	6661935	"+"	"gene"	"LOC100227536"	GeneID:100227536	"LOC100227536"	6649438	6661935
"NC_044216.2"	6978731	7044462	"+"	"gene"	"GPC4"	GeneID:100232359	"GPC4"	6976731	7044462
"NC_044216.2"	7787304	7855802	"-"	"gene"	"KLHL13"	GeneID:100229376	"KLHL13"	7787304	7857802
"NC_044216.2"	8167057	8507113	"-"	"gene"	"IL1RAPL2"	GeneID:100230338	"IL1RAPL2"	8167057	8509113
"NC_044216.2"	8759073	8761120	"+"	"gene"	"SLC25A5"	GeneID:100190145	"SLC25A5"	8757073	8761120
"NC_044216.2"	8826661	8828567	"-"	"gene"	"RPL39"	GeneID:100190644	"RPL39"	8826661	8830567
"NC_044216.2"	8828678	8835873	"-"	"gene"	"UPF3B"	GeneID:100221665	"UPF3B"	8828678	8837873
"NC_044216.2"	8835983	8848986	"+"	"gene"	"NDUFA1"	GeneID:100227546	"NDUFA1"	8833983	8848986
"NC_044216.2"	8846913	8856776	"+"	"gene"	"ZBTB33"	GeneID:100224665	"ZBTB33"	8844913	8856776
"NC_044216.2"	8918877	8944123	"-"	"gene"	"CUL4B"	GeneID:100221731	"CUL4B"	8918877	8946123
"NC_044216.2"	8946203	8952315	"+"	"gene"	"MCTS1"	GeneID:100190027	"MCTS1"	8944203	8952315
"NC_044216.2"	8954872	8956930	"-"	"gene"	"C1GALT1C1"	GeneID:100226069	"C1GALT1C1"	8954872	8958930
"NC_044216.2"	9398035	9544510	"+"	"gene"	"GRIA3"	GeneID:751953	"GRIA3"	9396035	9544510
"NC_044216.2"	9551788	9601033	"-"	"gene"	"THOC2"	GeneID:100217886	"THOC2"	9551788	9603033
"NC_044216.2"	10887499	10922262	"-"	"gene"	"SMARCA1"	GeneID:100223617	"SMARCA1"	10887499	10924262
"NC_044216.2"	11048348	11057834	"+"	"gene"	"VBP1"	GeneID:100227474	"VBP1"	11046348	11057834
"NC_044216.2"	11058998	11066864	"-"	"gene"	"RAB39B"	GeneID:100221662	"RAB39B"	11058998	11068864
"NC_044216.2"	11114165	11139230	"+"	"gene"	"VSIG1"	GeneID:100222680	"VSIG1"	11112165	11139230
"NC_044216.2"	11138505	11142376	"-"	"gene"	"PSMD10"	GeneID:100219796	"PSMD10"	11138505	11144376
"NC_044216.2"	11343984	11366593	"-"	"gene"	"IRS4"	GeneID:100223674	"IRS4"	11343984	11368593
"NC_044216.2"	11522007	11615864	"-"	"gene"	"AMMECR1"	GeneID:100228477	"AMMECR1"	11522007	11617864
"NC_044216.2"	11706488	11830440	"+"	"gene"	"LOC100220716"	GeneID:100220716	"LOC100220716"	11704488	11830440
"NC_044216.2"	11896430	11996834	"-"	"gene"	"PASD1"	GeneID:100217821	"PASD1"	11896430	11998834
"NC_044216.2"	12000326	12014979	"-"	"gene"	"VMA21"	GeneID:101233024	"VMA21"	12000326	12016979
"NC_044216.2"	12595703	12605032	"-"	"gene"	"TMEM185A"	GeneID:100221681	"TMEM185A"	12595703	12607032
"NC_044216.2"	13172021	13203724	"-"	"gene"	"FMR1"	GeneID:100191006	"FMR1"	13172021	13205724
"NC_044216.2"	13585912	13589344	"-"	"gene"	"SLITRK2"	GeneID:100228448	"SLITRK2"	13585912	13591344
"NC_044216.2"	14039556	14049131	"+"	"gene"	"SLITRK4"	GeneID:100225576	"SLITRK4"	14037556	14049131
"NC_044216.2"	14529809	14564978	"+"	"gene"	"RPGRIP1L"	GeneID:100228427	"RPGRIP1L"	14527809	14564978
"NC_044216.2"	14573535	14577560	"-"	"gene"	"RPS4X"	GeneID:100190014	"RPS4X"	14573535	14579560
"NC_044216.2"	14640266	14660042	"+"	"gene"	"LOC115495250"	GeneID:115495250	"LOC115495250"	14638266	14660042
"NC_044216.2"	15060247	15067325	"+"	"gene"	"SLC25A14"	GeneID:100231274	"SLC25A14"	15058247	15067325
"NC_044216.2"	15342360	15345218	"-"	"gene"	"LOC100189957"	GeneID:100189957	"LOC100189957"	15342360	15347218
"NC_044216.2"	15665096	15677974	"-"	"gene"	"C4AH8orf48"	GeneID:105759154	"C4AH8orf48"	15665096	15679974
"NC_044216.2"	15790381	15967656	"+"	"gene"	"ARHGEF9"	GeneID:100218880	"ARHGEF9"	15788381	15967656
"NC_044216.2"	17092438	17152792	"+"	"gene"	"AMOT"	GeneID:100229320	"AMOT"	17090438	17152792
"NC_044216.2"	17349032	17351612	"-"	"gene"	"LOC105759159"	GeneID:105759159	"LOC105759159"	17349032	17353612
"NC_044216.2"	18134519	18144517	"-"	"gene"	"PRRG3"	GeneID:121470000	"PRRG3"	18134519	18146517
"NC_044216.2"	18168344	18176722	"-"	"gene"	"RBM41"	GeneID:121469999	"RBM41"	18168344	18178722
"NC_044216.2"	18312162	18313634	"+"	"gene"	"TMSB15B"	GeneID:100190397	"TMSB15B"	18310162	18313634
"NC_044216.2"	18376992	18380059	"-"	"gene"	"RPL36A"	GeneID:100219516	"RPL36A"	18376992	18382059
"NC_044216.2"	18410028	18439944	"-"	"gene"	"DRP2"	GeneID:100222379	"DRP2"	18410028	18441944
"NC_044216.2"	18579780	18602885	"-"	"gene"	"OGT"	GeneID:100224237	"OGT"	18579780	18604885
"NC_044216.2"	18633331	18645974	"-"	"gene"	"LOC100226244"	GeneID:100226244	"LOC100226244"	18633331	18647974
"NC_044216.2"	18658981	18674434	"-"	"gene"	"NONO"	GeneID:100223257	"NONO"	18658981	18676434
"NC_044216.2"	18709374	18712383	"-"	"gene"	"GJB1"	GeneID:100190749	"GJB1"	18709374	18714383
"NC_044216.2"	18833749	18838811	"+"	"gene"	"SNX12"	GeneID:121468020	"SNX12"	18831749	18838811
"NC_044216.2"	18862381	18865194	"-"	"gene"	"LOC100190722"	GeneID:100190722	"LOC100190722"	18862381	18867194
"NC_044216.2"	19079060	19322530	"+"	"gene"	"HTR2C"	GeneID:100231995	"HTR2C"	19077060	19322530
"NC_044217.2"	2726934	2758764	"-"	"gene"	"IMMP1L"	GeneID:100190251	"IMMP1L"	2726934	2760764
"NC_044217.2"	2909744	2934957	"-"	"gene"	"PAX6"	GeneID:100222367	"PAX6"	2909744	2936957
"NC_044217.2"	3492883	3541092	"-"	"gene"	"CSTF3"	GeneID:100231989	"CSTF3"	3492883	3543092
"NC_044217.2"	3575665	3643282	"+"	"gene"	"HIPK3"	GeneID:100222303	"HIPK3"	3573665	3643282
"NC_044217.2"	3646811	3781055	"+"	"gene"	"KIAA1549L"	GeneID:100219440	"KIAA1549L"	3644811	3781055
"NC_044217.2"	4012428	4201103	"+"	"gene"	"SPON1"	GeneID:100229076	"SPON1"	4010428	4201103
"NC_044217.2"	4666360	4695730	"+"	"gene"	"BTBD10"	GeneID:100190685	"BTBD10"	4664360	4695730
"NC_044217.2"	5064521	5127044	"-"	"gene"	"PARVA"	GeneID:100217804	"PARVA"	5064521	5129044
"NC_044217.2"	5815223	6193086	"+"	"gene"	"NAV2"	GeneID:100225424	"NAV2"	5813223	6193086
"NC_044217.2"	6891481	6908105	"+"	"gene"	"CCND1"	GeneID:100231612	"CCND1"	6889481	6908105
"NC_044217.2"	7237972	7258463	"+"	"gene"	"CTTN"	GeneID:100222981	"CTTN"	7235972	7258463
"NC_044217.2"	7264044	7524997	"-"	"gene"	"SHANK2"	GeneID:100220108	"SHANK2"	7264044	7526997
"NC_044217.2"	7575117	7610348	"-"	"gene"	"LOC100218173"	GeneID:100218173	"LOC100218173"	7575117	7612348
"NC_044217.2"	7977953	7994381	"-"	"gene"	"RAB3IL1"	GeneID:100220006	"RAB3IL1"	7977953	7996381
"NC_044217.2"	8004687	8008107	"-"	"gene"	"FTH1"	GeneID:100190515	"FTH1"	8004687	8010107
"NC_044217.2"	8307600	8319428	"-"	"gene"	"DDB1"	GeneID:100221900	"DDB1"	8307600	8321428
"NC_044217.2"	8338646	8340615	"+"	"gene"	"SDHAF2"	GeneID:100225778	"SDHAF2"	8336646	8340615
"NC_044217.2"	8504305	8505063	"-"	"gene"	"TMEM258"	GeneID:100218167	"TMEM258"	8504305	8507063
"NC_044217.2"	8637610	8646901	"-"	"gene"	"SYT12"	GeneID:100232491	"SYT12"	8637610	8648901
"NC_044217.2"	8649675	8679510	"-"	"gene"	"PTDSS2"	GeneID:100229553	"PTDSS2"	8649675	8681510
"NC_044217.2"	8910167	8912394	"+"	"gene"	"TMX2"	GeneID:100218137	"TMX2"	8908167	8912394
"NC_044217.2"	9656525	9666869	"+"	"gene"	"FNBP4"	GeneID:100228685	"FNBP4"	9654525	9666869
"NC_044217.2"	9671849	9675035	"+"	"gene"	"MTCH2"	GeneID:100228723	"MTCH2"	9669849	9675035
"NC_044217.2"	9677816	9752723	"-"	"gene"	"NDUFV1"	GeneID:100220058	"NDUFV1"	9677816	9754723
"NC_044217.2"	9768958	9771401	"-"	"gene"	"LOC100226818"	GeneID:100226818	"LOC100226818"	9768958	9773401
"NC_044217.2"	9822489	9839880	"+"	"gene"	"CEND1"	GeneID:100221981	"CEND1"	9820489	9839880
"NC_044217.2"	9852761	9859310	"-"	"gene"	"TALDO1"	GeneID:100232597	"TALDO1"	9852761	9861310
"NC_044217.2"	10177761	10180652	"-"	"gene"	"ADM"	GeneID:100231562	"ADM"	10177761	10182652
"NC_044217.2"	10642687	10706646	"+"	"gene"	"DENND5A"	GeneID:100221978	"DENND5A"	10640687	10706646
"NC_044217.2"	10799458	10804180	"+"	"gene"	"ASCL3"	GeneID:100218062	"ASCL3"	10797458	10804180
"NC_044217.2"	10974650	10977345	"+"	"gene"	"RPL27A"	GeneID:100190363	"RPL27A"	10972650	10977345
"NC_044217.2"	11355987	11361500	"-"	"gene"	"LOC115495473"	GeneID:115495473	"LOC115495473"	11355987	11363500
"NC_044217.2"	11640061	11682330	"-"	"gene"	"RRAS2"	GeneID:100225793	"RRAS2"	11640061	11684330
"NC_044217.2"	12450208	12823330	"-"	"gene"	"SOX6"	GeneID:100225773	"SOX6"	12450208	12825330
"NC_044217.2"	13051312	13055366	"-"	"gene"	"RPS13"	GeneID:100190265	"RPS13"	13051312	13057366
"NC_044217.2"	13937755	13956554	"-"	"gene"	"SPTY2D1"	GeneID:100226808	"SPTY2D1"	13937755	13958554
"NC_044217.2"	14215140	14243441	"+"	"gene"	"PTPRJ"	GeneID:100219143	"PTPRJ"	14213140	14243441
"NC_044217.2"	14479490	14507357	"+"	"gene"	"NAP1L4"	GeneID:100227767	"NAP1L4"	14477490	14507357
"NC_044217.2"	15470407	15481474	"-"	"gene"	"MRPL23"	GeneID:100190426	"MRPL23"	15470407	15483474
"NC_044217.2"	15523780	15572567	"-"	"gene"	"LSP1"	GeneID:100220045	"LSP1"	15523780	15574567
"NC_044217.2"	15609793	15625581	"+"	"gene"	"CTSD"	GeneID:100232592	"CTSD"	15607793	15625581
"NC_044217.2"	15834301	16136818	"-"	"gene"	"BRSK2"	GeneID:100223978	"BRSK2"	15834301	16138818
"NC_044217.2"	17165092	17168613	"+"	"gene"	"POLR2L"	GeneID:100227696	"POLR2L"	17163092	17168613
"NC_044217.2"	17300325	17304952	"-"	"gene"	"RPLP2"	GeneID:100221892	"RPLP2"	17300325	17306952
"NC_044217.2"	17791532	17819060	"-"	"gene"	"KMT5B"	GeneID:100222904	"KMT5B"	17791532	17821060
"NC_044217.2"	19071492	19109600	"+"	"gene"	"IFTAP"	GeneID:100226797	"IFTAP"	19069492	19109600
"NC_044217.2"	20098224	20584257	"-"	"gene"	"LRRC4C"	GeneID:100219114	"LRRC4C"	20098224	20586257
"NC_044217.2"	21322508	21340152	"+"	"gene"	"ALKBH3"	GeneID:100220917	"ALKBH3"	21320508	21340152
"NC_044217.2"	21415138	21430301	"+"	"gene"	"ACCS"	GeneID:100224809	"ACCS"	21413138	21430301
"NC_044217.2"	21825689	21946672	"+"	"gene"	"TSPAN18"	GeneID:100225841	"TSPAN18"	21823689	21946672
"NC_044217.2"	21946663	21970316	"-"	"gene"	"TP53I11"	GeneID:100222973	"TP53I11"	21946663	21972316
"NC_044217.2"	23252508	23305546	"+"	"gene"	"CKAP5"	GeneID:100228646	"CKAP5"	23250508	23305546
"NC_044217.2"	23353298	23376912	"-"	"gene"	"ATG13"	GeneID:100225765	"ATG13"	23353298	23378912
"NC_044217.2"	23374906	23379802	"+"	"gene"	"HARBI1"	GeneID:100222898	"HARBI1"	23372906	23379802
"NC_044217.2"	23539783	23544417	"-"	"gene"	"MDK"	GeneID:100232519	"MDK"	23539783	23546417
"NC_044217.2"	23547673	23602458	"-"	"gene"	"DGKZ"	GeneID:100225850	"DGKZ"	23547673	23604458
"NC_044217.2"	23695844	23820638	"+"	"gene"	"PHF21A"	GeneID:100229590	"PHF21A"	23693844	23820638
"NC_044217.2"	23889951	23915468	"-"	"gene"	"CRY2"	GeneID:100224803	"CRY2"	23889951	23917468
"NC_044217.2"	23988550	24217390	"-"	"gene"	"LOC115495502"	GeneID:115495502	"LOC115495502"	23988550	24219390
"NC_044217.2"	24217616	24229769	"+"	"gene"	"ZFYVE19"	GeneID:100220030	"ZFYVE19"	24215616	24229769
"NC_044217.2"	24642210	24671702	"+"	"gene"	"RTF1"	GeneID:100223977	"RTF1"	24640210	24671702
"NC_044217.2"	25142145	25241837	"+"	"gene"	"MAPKBP1"	GeneID:100232523	"MAPKBP1"	25140145	25241837
"NC_044217.2"	26124761	26181743	"-"	"gene"	"UBR1"	GeneID:100220022	"UBR1"	26124761	26183743
"NC_044217.2"	26236454	26294348	"+"	"gene"	"MIDEAS"	GeneID:100223903	"MIDEAS"	26234454	26294348
"NC_044217.2"	26342665	26432633	"+"	"gene"	"NUMB"	GeneID:100226855	"NUMB"	26340665	26432633
"NC_044217.2"	26431900	26483038	"-"	"gene"	"PAPLN"	GeneID:100222967	"PAPLN"	26431900	26485038
"NC_044217.2"	26597269	26611113	"-"	"gene"	"DCAF4"	GeneID:100223970	"DCAF4"	26597269	26613113
"NC_044217.2"	26633670	26801757	"+"	"gene"	"DPF3"	GeneID:100221045	"DPF3"	26631670	26801757
"NC_044217.2"	27403557	27491313	"-"	"gene"	"PCNX1"	GeneID:100231520	"PCNX1"	27403557	27493313
"NC_044217.2"	27644080	27656576	"+"	"gene"	"MED6"	GeneID:100190665	"MED6"	27642080	27656576
"NC_044217.2"	28142378	28233456	"-"	"gene"	"SUSD6"	GeneID:100222963	"SUSD6"	28142378	28235456
"NC_044217.2"	28310194	28316903	"+"	"gene"	"ERH"	GeneID:100223968	"ERH"	28308194	28316903
"NC_044217.2"	28543771	28629636	"+"	"gene"	"ACTN1"	GeneID:100221879	"ACTN1"	28541771	28629636
"NC_044217.2"	29243225	29254516	"-"	"gene"	"VTI1B"	GeneID:100229582	"VTI1B"	29243225	29256516
"NC_044217.2"	29335053	29345237	"-"	"gene"	"EIF2S1"	GeneID:100190668	"EIF2S1"	29335053	29347237
"NC_044217.2"	30492128	30511296	"+"	"gene"	"KATNBL1"	GeneID:100221941	"KATNBL1"	30490128	30511296
"NC_044217.2"	30644353	30837506	"-"	"gene"	"RYR3"	GeneID:100219104	"RYR3"	30644353	30839506
"NC_044217.2"	31186405	31203438	"-"	"gene"	"FAM98B"	GeneID:100221934	"FAM98B"	31186405	31205438
"NC_044217.2"	33401794	33416671	"-"	"gene"	"LOC115495535"	GeneID:115495535	"LOC115495535"	33401794	33418671
"NC_044217.2"	34223280	34234913	"-"	"gene"	"LOC101234101"	GeneID:101234101	"LOC101234101"	34223280	34236913
"NC_044217.2"	34236278	34260863	"+"	"gene"	"FOXG1"	GeneID:115495543	"FOXG1"	34234278	34260863
"NC_044217.2"	34996573	35055927	"-"	"gene"	"STRN3"	GeneID:100223882	"STRN3"	34996573	35057927
"NC_044217.2"	35054944	35078027	"+"	"gene"	"AP4S1"	GeneID:100221043	"AP4S1"	35052944	35078027
"NC_044217.2"	35079264	35140414	"-"	"gene"	"HECTD1"	GeneID:100218194	"HECTD1"	35079264	35142414
"NC_044217.2"	35253035	35332032	"+"	"gene"	"NUBPL"	GeneID:100218112	"NUBPL"	35251035	35332032
"NC_044217.2"	35517965	35780436	"+"	"gene"	"AKAP6"	GeneID:100221926	"AKAP6"	35515965	35780436
"NC_044217.2"	36634713	36639388	"-"	"gene"	"SPTSSA"	GeneID:100231517	"SPTSSA"	36634713	36641388
"NC_044217.2"	36834483	36849511	"+"	"gene"	"SRP54"	GeneID:100225763	"SRP54"	36832483	36849511
"NC_044217.2"	36925522	36936384	"+"	"gene"	"PSMA6"	GeneID:100189999	"PSMA6"	36923522	36936384
"NC_044217.2"	36965412	36969133	"-"	"gene"	"NFKBIA"	GeneID:100220015	"NFKBIA"	36965412	36971133
"NC_044217.2"	37015223	37146270	"-"	"gene"	"RALGAPA1"	GeneID:100232511	"RALGAPA1"	37015223	37148270
"NC_044217.2"	37337520	37352413	"-"	"gene"	"LOC100226832"	GeneID:100226832	"LOC100226832"	37337520	37354413
"NC_044217.2"	38419032	38428110	"+"	"gene"	"GEMIN2"	GeneID:100218124	"GEMIN2"	38417032	38428110
"NC_044217.2"	38428877	38434448	"-"	"gene"	"TRAPPC6B"	GeneID:100230566	"TRAPPC6B"	38428877	38436448
"NC_044217.2"	38511739	38532131	"+"	"gene"	"ZNF410"	GeneID:100224863	"ZNF410"	38509739	38532131
"NC_044217.2"	38792480	38793871	"-"	"gene"	"ISCA2"	GeneID:100190098	"ISCA2"	38792480	38795871
"NC_044217.2"	38915829	38924297	"+"	"gene"	"FCF1"	GeneID:100225809	"FCF1"	38913829	38924297
"NC_044217.2"	38924925	38973195	"+"	"gene"	"YLPM1"	GeneID:100220065	"YLPM1"	38922925	38973195
"NC_044217.2"	39032250	39038218	"+"	"gene"	"EIF2B2"	GeneID:100190609	"EIF2B2"	39030250	39038218
"NC_044217.2"	39059016	39060177	"-"	"gene"	"ACYP1"	GeneID:100228708	"ACYP1"	39059016	39062177
"NC_044217.2"	39065559	39092230	"-"	"gene"	"NEK9"	GeneID:100221990	"NEK9"	39065559	39094230
"NC_044217.2"	39135110	39137812	"+"	"gene"	"FOS"	GeneID:100222961	"FOS"	39133110	39137812
"NC_044217.2"	39260390	39262884	"-"	"gene"	"ERG28"	GeneID:100190495	"ERG28"	39260390	39264884
"NC_044217.2"	39396336	39411681	"-"	"gene"	"TGFB3"	GeneID:100232487	"TGFB3"	39396336	39413681
"NC_044217.2"	40076886	40109298	"+"	"gene"	"TMEM63C"	GeneID:100221013	"TMEM63C"	40074886	40109298
"NC_044217.2"	40153128	40180916	"+"	"gene"	"GSTZ1"	GeneID:100229661	"GSTZ1"	40151128	40180916
"NC_044217.2"	40173124	40188526	"-"	"gene"	"TMED8"	GeneID:100219154	"TMED8"	40173124	40190526
"NC_044217.2"	40523824	41485963	"+"	"gene"	"NRXN3"	GeneID:100227820	"NRXN3"	40521824	41485963
"NC_044217.2"	41674102	41776065	"-"	"gene"	"CEP128"	GeneID:100220941	"CEP128"	41674102	41778065
"NC_044217.2"	43302336	43370933	"+"	"gene"	"FLRT2"	GeneID:100226817	"FLRT2"	43300336	43370933
"NC_044217.2"	44363862	44389358	"+"	"gene"	"ZC3H14"	GeneID:100229542	"ZC3H14"	44361862	44389358
"NC_044217.2"	44387703	44488848	"-"	"gene"	"EML5"	GeneID:100226739	"EML5"	44387703	44490848
"NC_044217.2"	44640342	44847241	"-"	"gene"	"FOXN3"	GeneID:100219072	"FOXN3"	44640342	44849241
"NC_044217.2"	44954419	44996956	"+"	"gene"	"TDP1"	GeneID:100225761	"TDP1"	44952419	44996956
"NC_044217.2"	45157122	45166085	"+"	"gene"	"CALM1"	GeneID:100190399	"CALM1"	45155122	45166085
"NC_044217.2"	45408360	45473900	"-"	"gene"	"RPS6KA5"	GeneID:100219984	"RPS6KA5"	45408360	45475900
"NC_044217.2"	45655645	45695365	"-"	"gene"	"PPP4R3A"	GeneID:100232508	"PPP4R3A"	45655645	45697365
"NC_044217.2"	45870365	45887699	"-"	"gene"	"ATXN3"	GeneID:100229623	"ATXN3"	45870365	45889699
"NC_044217.2"	45888149	45891062	"-"	"gene"	"NDUFB1"	GeneID:100226767	"NDUFB1"	45888149	45893062
"NC_044217.2"	46236957	46376573	"-"	"gene"	"ITPK1"	GeneID:100222999	"ITPK1"	46236957	46378573
"NC_044217.2"	46785139	46800740	"-"	"gene"	"DDX24"	GeneID:100224824	"DDX24"	46785139	46802740
"NC_044217.2"	47826786	47872384	"-"	"gene"	"ATG2B"	GeneID:100224859	"ATG2B"	47826786	47874384
"NC_044217.2"	47877182	47906092	"+"	"gene"	"AK7"	GeneID:100231546	"AK7"	47875182	47906092
"NC_044217.2"	47906622	47950116	"+"	"gene"	"PAPOLA"	GeneID:100219099	"PAPOLA"	47904622	47950116
"NC_044217.2"	49851338	49967647	"+"	"gene"	"EVL"	GeneID:100228735	"EVL"	49849338	49967647
"NC_044217.2"	50067060	50087337	"-"	"gene"	"WARS1"	GeneID:100232577	"WARS1"	50067060	50089337
"NC_044217.2"	51078941	51100305	"-"	"gene"	"LOC105759344"	GeneID:105759344	"LOC105759344"	51078941	51102305
"NC_044217.2"	51612242	51633993	"+"	"gene"	"LBHD2"	GeneID:100230634	"LBHD2"	51610242	51633993
"NC_044217.2"	53064996	53080290	"+"	"gene"	"C5H14orf180"	GeneID:115495651	"C5H14orf180"	53062996	53080290
"NC_044217.2"	53077413	53092826	"-"	"gene"	"TMEM179"	GeneID:100222888	"TMEM179"	53077413	53094826
"NC_044217.2"	53281667	53283601	"+"	"gene"	"SIVA1"	GeneID:100220037	"SIVA1"	53279667	53283601
